n,live_before,absorbed,merged,live_after
287300000,2,0,0,2
287320000,2,0,0,2
287340000,2,0,0,2
287360000,2,0,0,2
287380000,2,0,0,2
287400000,2,0,0,2
287420000,2,0,0,2
287440000,2,0,0,2
287460000,2,0,0,2
287480000,2,0,0,2
287500000,2,0,0,2
287520000,2,0,0,2
287540000,2,0,0,2
287560000,2,0,0,2
287580000,2,0,0,2
287600000,2,0,0,2
287620000,2,0,0,2
287640000,2,0,0,2
287660000,2,0,0,2
287680000,2,0,0,2
287700000,2,0,0,2
287720000,2,0,0,2
287740000,2,0,0,2
287760000,2,0,0,2
287780000,2,0,0,2
287800000,2,0,0,2
287820000,2,0,0,2
287840000,2,0,0,2
287860000,2,0,0,2
287880000,2,0,0,2
287900000,2,0,0,2
287920000,2,0,0,2
287940000,2,0,0,2
287960000,2,0,0,2
287980000,2,0,0,2
288000000,2,0,0,2
288020000,2,0,0,2
288040000,2,0,0,2
288060000,2,0,0,2
288080000,2,0,0,2
288100000,2,0,0,2
288120000,2,0,0,2
288140000,2,0,0,2
288160000,2,0,0,2
288180000,2,0,0,2
288200000,2,0,0,2
288220000,2,0,0,2
288240000,2,0,0,2
288260000,2,0,0,2
288280000,2,0,0,2
288300000,2,0,0,2
288320000,2,0,0,2
288340000,2,0,0,2
288360000,2,0,0,2
288380000,2,0,0,2
288400000,2,0,0,2
288420000,2,0,0,2
288440000,2,0,0,2
288460000,2,0,0,2
288480000,2,0,0,2
288500000,2,0,0,2
288520000,2,0,0,2
288540000,2,0,0,2
288560000,2,0,0,2
288580000,2,0,0,2
288600000,2,0,0,2
288620000,2,0,0,2
288640000,2,0,0,2
288660000,2,0,0,2
288680000,2,0,0,2
288700000,2,0,0,2
288720000,2,0,0,2
288740000,2,0,0,2
288760000,2,0,0,2
288780000,2,0,0,2
288800000,2,0,0,2
288820000,2,0,0,2
288840000,2,0,0,2
288860000,2,0,0,2
288880000,2,0,0,2
288900000,2,0,0,2
288920000,2,0,0,2
288940000,2,0,0,2
288960000,2,0,0,2
288980000,2,0,0,2
289000000,2,0,0,2
289020000,2,0,0,2
289040000,2,0,0,2
289060000,2,0,0,2
289080000,2,0,0,2
289100000,2,0,0,2
289120000,2,0,0,2
289140000,2,0,0,2
289160000,2,0,0,2
289180000,2,0,0,2
289200000,2,0,0,2
289220000,2,0,0,2
289240000,2,0,0,2
289260000,2,0,0,2
289280000,2,0,0,2
289300000,2,0,0,2
289320000,2,0,0,2
289340000,2,0,0,2
289360000,2,0,0,2
289380000,2,0,0,2
289400000,2,0,0,2
289420000,2,0,0,2
289440000,2,0,0,2
289460000,2,0,0,2
289480000,2,0,0,2
289500000,2,0,0,2
289520000,2,0,0,2
289540000,2,0,0,2
289560000,2,0,0,2
289580000,2,0,0,2
289600000,2,0,0,2
289620000,2,0,0,2
289640000,2,0,0,2
289660000,2,0,0,2
289680000,2,0,0,2
289700000,2,0,0,2
289720000,2,0,0,2
289740000,2,0,0,2
289760000,2,0,0,2
289780000,2,0,0,2
289800000,2,0,0,2
289820000,2,0,0,2
289840000,2,0,0,2
289860000,2,0,0,2
289880000,2,0,0,2
289900000,2,0,0,2
289920000,2,0,0,2
289940000,2,0,0,2
289960000,2,0,0,2
289980000,2,0,0,2
290000000,2,0,0,2
290020000,2,0,0,2
290040000,2,0,0,2
290060000,2,0,0,2
290080000,2,0,0,2
290100000,2,0,0,2
290120000,2,0,0,2
290140000,2,0,0,2
290160000,2,0,0,2
290180000,2,0,0,2
290200000,2,0,0,2
290220000,2,0,0,2
290240000,2,0,0,2
290260000,2,0,0,2
290280000,2,0,0,2
290300000,2,0,0,2
290320000,2,0,0,2
290340000,2,0,0,2
290360000,2,0,0,2
290380000,2,0,0,2
290400000,2,0,0,2
290420000,2,0,0,2
290440000,2,0,0,2
290460000,2,0,0,2
290480000,2,0,0,2
290500000,2,0,0,2
290520000,2,0,0,2
290540000,2,0,0,2
290560000,2,0,0,2
290580000,2,0,0,2
290600000,2,0,0,2
290620000,2,0,0,2
290640000,2,0,0,2
290660000,2,0,0,2
290680000,2,0,0,2
290700000,2,0,0,2
290720000,2,0,0,2
290740000,2,0,0,2
290760000,2,0,0,2
290780000,2,0,0,2
290800000,2,0,0,2
290820000,2,0,0,2
290840000,2,0,0,2
290860000,2,0,0,2
290880000,2,0,0,2
290900000,2,0,0,2
290920000,2,0,0,2
290940000,2,0,0,2
290960000,2,0,0,2
290980000,2,0,0,2
291000000,2,0,0,2
291020000,2,0,0,2
291040000,2,0,0,2
291060000,2,0,0,2
291080000,2,0,0,2
291100000,2,0,0,2
291120000,2,0,0,2
291140000,2,0,0,2
291160000,2,0,0,2
291180000,2,0,0,2
291200000,2,0,0,2
291220000,2,0,0,2
291240000,2,0,0,2
291260000,2,0,0,2
291280000,2,0,0,2
291300000,2,0,0,2
291320000,2,0,0,2
291340000,2,0,0,2
291360000,2,0,0,2
291380000,2,0,0,2
291400000,2,0,0,2
291420000,2,0,0,2
291440000,2,0,0,2
291460000,2,0,0,2
291480000,2,0,0,2
291500000,2,0,0,2
291520000,2,0,0,2
291540000,2,0,0,2
291560000,2,0,0,2
291580000,2,0,0,2
291600000,2,0,0,2
291620000,2,0,0,2
291640000,2,0,0,2
291660000,2,0,0,2
291680000,2,0,0,2
291700000,2,0,0,2
291720000,2,0,0,2
291740000,2,0,0,2
291760000,2,0,0,2
291780000,2,0,0,2
291800000,2,0,0,2
291820000,2,0,0,2
291840000,2,0,0,2
291860000,2,0,0,2
291880000,2,0,0,2
291900000,2,0,0,2
291920000,2,0,0,2
291940000,2,0,0,2
291960000,2,0,0,2
291980000,2,0,0,2
292000000,2,0,0,2
292020000,2,0,0,2
292040000,2,0,0,2
292060000,2,0,0,2
292080000,2,0,0,2
292100000,2,0,0,2
292120000,2,0,0,2
292140000,2,0,0,2
292160000,2,0,0,2
292180000,2,0,0,2
292200000,2,0,0,2
292220000,2,0,0,2
292240000,2,0,0,2
292260000,2,0,0,2
292280000,2,0,0,2
292300000,2,0,0,2
292320000,2,0,0,2
292340000,2,0,0,2
292360000,2,0,0,2
292380000,2,0,0,2
292400000,2,0,0,2
292420000,2,0,0,2
292440000,2,0,0,2
292460000,2,0,0,2
292480000,2,0,0,2
292500000,2,0,0,2
292520000,2,0,0,2
292540000,2,0,0,2
292560000,2,0,0,2
292580000,2,0,0,2
292600000,2,0,0,2
292620000,2,0,0,2
292640000,2,0,0,2
292660000,2,0,0,2
292680000,2,0,0,2
292700000,2,0,0,2
292720000,2,0,0,2
292740000,2,0,0,2
292760000,2,0,0,2
292780000,2,0,0,2
292800000,2,0,0,2
292820000,2,0,0,2
292840000,2,0,0,2
292860000,2,0,0,2
292880000,2,0,0,2
292900000,2,0,0,2
292920000,2,0,0,2
292940000,2,0,0,2
292960000,2,0,0,2
292980000,2,0,0,2
293000000,2,0,0,2
293020000,2,0,0,2
293040000,2,0,0,2
293060000,2,0,0,2
293080000,2,0,0,2
293100000,2,0,0,2
293120000,2,0,0,2
293140000,2,0,0,2
293160000,2,0,0,2
293180000,2,0,0,2
293200000,2,0,0,2
293220000,2,0,0,2
293240000,2,0,0,2
293260000,2,0,0,2
293280000,2,0,0,2
293300000,2,0,0,2
293320000,2,0,0,2
293340000,2,0,0,2
293360000,2,0,0,2
293380000,2,0,0,2
293400000,2,0,0,2
293420000,2,0,0,2
293440000,2,0,0,2
293460000,2,0,0,2
293480000,2,0,0,2
293500000,2,0,0,2
293520000,2,0,0,2
293540000,2,0,0,2
293560000,2,0,0,2
293580000,2,0,0,2
293600000,2,0,0,2
293620000,2,0,0,2
293640000,2,0,0,2
293660000,2,0,0,2
293680000,2,0,0,2
293700000,2,0,0,2
293720000,2,0,0,2
293740000,2,0,0,2
293760000,2,0,0,2
293780000,2,0,0,2
293800000,2,0,0,2
293820000,2,0,0,2
293840000,2,0,0,2
293860000,2,0,0,2
293880000,2,0,0,2
293900000,2,0,0,2
293920000,2,0,0,2
293940000,2,0,0,2
293960000,2,0,0,2
293980000,2,0,0,2
294000000,2,0,0,2
294020000,2,0,0,2
294040000,2,0,0,2
294060000,2,0,0,2
294080000,2,0,0,2
294100000,2,0,0,2
294120000,2,0,0,2
294140000,2,0,0,2
294160000,2,0,0,2
294180000,2,0,0,2
294200000,2,0,0,2
294220000,2,0,0,2
294240000,2,0,0,2
294260000,2,0,0,2
294280000,2,0,0,2
294300000,2,0,0,2
294320000,2,0,0,2
294340000,2,0,0,2
294360000,2,0,0,2
294380000,2,0,0,2
294400000,2,0,0,2
294420000,2,0,0,2
294440000,2,0,0,2
294460000,2,0,0,2
294480000,2,0,0,2
294500000,2,0,0,2
294520000,2,0,0,2
294540000,2,0,0,2
294560000,2,0,0,2
294580000,2,0,0,2
294600000,2,0,0,2
294620000,2,0,0,2
294640000,2,0,0,2
294660000,2,0,0,2
294680000,2,0,0,2
294700000,2,0,0,2
294720000,2,0,0,2
294740000,2,0,0,2
294760000,2,0,0,2
294780000,2,0,0,2
294800000,2,0,0,2
294820000,2,0,0,2
294840000,2,0,0,2
294860000,2,0,0,2
294880000,2,0,0,2
294900000,2,0,0,2
294920000,2,0,0,2
294940000,2,0,0,2
294960000,2,0,0,2
294980000,2,0,0,2
295000000,2,0,0,2
295020000,2,0,0,2
295040000,2,0,0,2
295060000,2,0,0,2
295080000,2,0,0,2
295100000,2,0,0,2
295120000,2,0,0,2
295140000,2,0,0,2
295160000,2,0,0,2
295180000,2,0,0,2
295200000,2,0,0,2
295220000,2,0,0,2
295240000,2,0,0,2
295260000,2,0,0,2
295280000,2,0,0,2
295300000,2,0,0,2
295320000,2,0,0,2
295340000,2,0,0,2
295360000,2,0,0,2
295380000,2,0,0,2
295400000,2,0,0,2
295420000,2,0,0,2
295440000,2,0,0,2
295460000,2,0,0,2
295480000,2,0,0,2
295500000,2,0,0,2
295520000,2,0,0,2
295540000,2,0,0,2
295560000,2,0,0,2
295580000,2,0,0,2
295600000,2,0,0,2
295620000,2,0,0,2
295640000,2,0,0,2
295660000,2,0,0,2
295680000,2,0,0,2
295700000,2,0,0,2
295720000,2,0,0,2
295740000,2,0,0,2
295760000,2,0,0,2
295780000,2,0,0,2
295800000,2,0,0,2
295820000,2,0,0,2
295840000,2,0,0,2
295860000,2,0,0,2
295880000,2,0,0,2
295900000,2,0,0,2
295920000,2,0,0,2
295940000,2,0,0,2
295960000,2,0,0,2
295980000,2,0,0,2
296000000,2,0,0,2
296020000,2,0,0,2
296040000,2,0,0,2
296060000,2,0,0,2
296080000,2,0,0,2
296100000,2,0,0,2
296120000,2,0,0,2
296140000,2,0,0,2
296160000,2,0,0,2
296180000,2,0,0,2
296200000,2,0,0,2
296220000,2,0,0,2
296240000,2,0,0,2
296260000,2,0,0,2
296280000,2,0,0,2
296300000,2,0,0,2
296320000,2,0,0,2
296340000,2,0,0,2
296360000,2,0,0,2
296380000,2,0,0,2
296400000,2,0,0,2
296420000,2,0,0,2
296440000,2,0,0,2
296460000,2,0,0,2
296480000,2,0,0,2
296500000,2,0,0,2
296520000,2,0,0,2
296540000,2,0,0,2
296560000,2,0,0,2
296580000,2,0,0,2
296600000,2,0,0,2
296620000,2,0,0,2
296640000,2,0,0,2
296660000,2,0,0,2
296680000,2,0,0,2
296700000,2,0,0,2
296720000,2,0,0,2
296740000,2,0,0,2
296760000,2,0,0,2
296780000,2,0,0,2
296800000,2,0,0,2
296820000,2,0,0,2
296840000,2,0,0,2
296860000,2,0,0,2
296880000,2,0,0,2
296900000,2,0,0,2
296920000,2,0,0,2
296940000,2,0,0,2
296960000,2,0,0,2
296980000,2,0,0,2
297000000,2,0,0,2
297020000,2,0,0,2
297040000,2,0,0,2
297060000,2,0,0,2
297080000,2,0,0,2
297100000,2,0,0,2
297120000,2,0,0,2
297140000,2,0,0,2
297160000,2,0,0,2
297180000,2,0,0,2
297200000,2,0,0,2
297220000,2,0,0,2
297240000,2,0,0,2
297260000,2,0,0,2
297280000,2,0,0,2
297300000,2,0,0,2
297320000,2,0,0,2
297340000,2,0,0,2
297360000,2,0,0,2
297380000,2,0,0,2
297400000,2,0,0,2
297420000,2,0,0,2
297440000,2,0,0,2
297460000,2,0,0,2
297480000,2,0,0,2
297500000,2,0,0,2
297520000,2,0,0,2
297540000,2,0,0,2
297560000,2,0,0,2
297580000,2,0,0,2
297600000,2,0,0,2
297620000,2,0,0,2
297640000,2,0,0,2
297660000,2,0,0,2
297680000,2,0,0,2
297700000,2,0,0,2
297720000,2,0,0,2
297740000,2,0,0,2
297760000,2,0,0,2
297780000,2,0,0,2
297800000,2,0,0,2
297820000,2,0,0,2
297840000,2,0,0,2
297860000,2,0,0,2
297880000,2,0,0,2
297900000,2,0,0,2
297920000,2,0,0,2
297940000,2,0,0,2
297960000,2,0,0,2
297980000,2,0,0,2
298000000,2,0,0,2
298020000,2,0,0,2
298040000,2,0,0,2
298060000,2,0,0,2
298080000,2,0,0,2
298100000,2,0,0,2
298120000,2,0,0,2
298140000,2,0,0,2
298160000,2,0,0,2
298180000,2,0,0,2
298200000,2,0,0,2
298220000,2,0,0,2
298240000,2,0,0,2
298260000,2,0,0,2
298280000,2,0,0,2
298300000,2,0,0,2
298320000,2,0,0,2
298340000,2,0,0,2
298360000,2,0,0,2
298380000,2,0,0,2
298400000,2,0,0,2
298420000,2,0,0,2
298440000,2,0,0,2
298460000,2,0,0,2
298480000,2,0,0,2
298500000,2,0,0,2
298520000,2,0,0,2
298540000,2,0,0,2
298560000,2,0,0,2
298580000,2,0,0,2
298600000,2,0,0,2
298620000,2,0,0,2
298640000,2,0,0,2
298660000,2,0,0,2
298680000,2,0,0,2
298700000,2,0,0,2
298720000,2,0,0,2
298740000,2,0,0,2
298760000,2,0,0,2
298780000,2,0,0,2
298800000,2,0,0,2
298820000,2,0,0,2
298840000,2,0,0,2
298860000,2,0,0,2
298880000,2,0,0,2
298900000,2,0,0,2
298920000,2,0,0,2
298940000,2,0,0,2
298960000,2,0,0,2
298980000,2,0,0,2
299000000,2,0,0,2
299020000,2,0,0,2
299040000,2,0,0,2
299060000,2,0,0,2
299080000,2,0,0,2
299100000,2,0,0,2
299120000,2,0,0,2
299140000,2,0,0,2
299160000,2,0,0,2
299180000,2,0,0,2
299200000,2,0,0,2
299220000,2,0,0,2
299240000,2,0,0,2
299260000,2,0,0,2
299280000,2,0,0,2
299300000,2,0,0,2
299320000,2,0,0,2
299340000,2,0,0,2
299360000,2,0,0,2
299380000,2,0,0,2
299400000,2,0,0,2
299420000,2,0,0,2
299440000,2,0,0,2
299460000,2,0,0,2
299480000,2,0,0,2
299500000,2,0,0,2
299520000,2,0,0,2
299540000,2,0,0,2
299560000,2,0,0,2
299580000,2,0,0,2
299600000,2,0,0,2
299620000,2,0,0,2
299640000,2,0,0,2
299660000,2,0,0,2
299680000,2,0,0,2
299700000,2,0,0,2
299720000,2,0,0,2
299740000,2,0,0,2
299760000,2,0,0,2
299780000,2,0,0,2
299800000,2,0,0,2
299820000,2,0,0,2
299840000,2,0,0,2
299860000,2,0,0,2
299880000,2,0,0,2
299900000,2,0,0,2
299920000,2,0,0,2
299940000,2,0,0,2
299960000,2,0,0,2
299980000,2,0,0,2
300000000,2,0,0,2
300020000,2,0,0,2
300040000,2,0,0,2
300060000,2,0,0,2
300080000,2,0,0,2
300100000,2,0,0,2
300120000,2,0,0,2
300140000,2,0,0,2
300160000,2,0,0,2
300180000,2,0,0,2
300200000,2,0,0,2
300220000,2,0,0,2
300240000,2,0,0,2
300260000,2,0,0,2
300280000,2,0,0,2
300300000,2,0,0,2
300320000,2,0,0,2
300340000,2,0,0,2
300360000,2,0,0,2
300380000,2,0,0,2
300400000,2,0,0,2
300420000,2,0,0,2
300440000,2,0,0,2
300460000,2,0,0,2
300480000,2,0,0,2
300500000,2,0,0,2
300520000,2,0,0,2
300540000,2,0,0,2
300560000,2,0,0,2
300580000,2,0,0,2
300600000,2,0,0,2
300620000,2,0,0,2
300640000,2,0,0,2
300660000,2,0,0,2
300680000,2,0,0,2
300700000,2,0,0,2
300720000,2,0,0,2
300740000,2,0,0,2
300760000,2,0,0,2
300780000,2,0,0,2
300800000,2,0,0,2
300820000,2,0,0,2
300840000,2,0,0,2
300860000,2,0,0,2
300880000,2,0,0,2
300900000,2,0,0,2
300920000,2,0,0,2
300940000,2,0,0,2
300960000,2,0,0,2
300980000,2,0,0,2
301000000,2,0,0,2
301020000,2,0,0,2
301040000,2,0,0,2
301060000,2,0,0,2
301080000,2,0,0,2
301100000,2,0,0,2
301120000,2,0,0,2
301140000,2,0,0,2
301160000,2,0,0,2
301180000,2,0,0,2
301200000,2,0,0,2
301220000,2,0,0,2
301240000,2,0,0,2
301260000,2,0,0,2
301280000,2,0,0,2
301300000,2,0,0,2
301320000,2,0,0,2
301340000,2,0,0,2
301360000,2,0,0,2
301380000,2,0,0,2
301400000,2,0,0,2
301420000,2,0,0,2
301440000,2,0,0,2
301460000,2,0,0,2
301480000,2,0,0,2
301500000,2,0,0,2
301520000,2,0,0,2
301540000,2,0,0,2
301560000,2,0,0,2
301580000,2,0,0,2
301600000,2,0,0,2
301620000,2,0,0,2
301640000,2,0,0,2
301660000,2,0,0,2
301680000,2,0,0,2
301700000,2,0,0,2
301720000,2,0,0,2
301740000,2,0,0,2
301760000,2,0,0,2
301780000,2,0,0,2
301800000,2,0,0,2
301820000,2,0,0,2
301840000,2,0,0,2
301860000,2,0,0,2
301880000,2,0,0,2
301900000,2,0,0,2
301920000,2,0,0,2
301940000,2,0,0,2
301960000,2,0,0,2
301980000,2,0,0,2
302000000,2,0,0,2
302020000,2,0,0,2
302040000,2,0,0,2
302060000,2,0,0,2
302080000,2,0,0,2
302100000,2,0,0,2
302120000,2,0,0,2
302140000,2,0,0,2
302160000,2,0,0,2
302180000,2,0,0,2
302200000,2,0,0,2
302220000,2,0,0,2
302240000,2,0,0,2
302260000,2,0,0,2
302280000,2,0,0,2
302300000,2,0,0,2
302320000,2,0,0,2
302340000,2,0,0,2
302360000,2,0,0,2
302380000,2,0,0,2
302400000,2,0,0,2
302420000,2,0,0,2
302440000,2,0,0,2
302460000,2,0,0,2
302480000,2,0,0,2
302500000,2,0,0,2
302520000,2,0,0,2
302540000,2,0,0,2
302560000,2,0,0,2
302580000,2,0,0,2
302600000,2,0,0,2
302620000,2,0,0,2
302640000,2,0,0,2
302660000,2,0,0,2
302680000,2,0,0,2
302700000,2,0,0,2
302720000,2,0,0,2
302740000,2,0,0,2
302760000,2,0,0,2
302780000,2,0,0,2
302800000,2,0,0,2
302820000,2,0,0,2
302840000,2,0,0,2
302860000,2,0,0,2
302880000,2,0,0,2
302900000,2,0,0,2
302920000,2,0,0,2
302940000,2,0,0,2
302960000,2,0,0,2
302980000,2,0,0,2
303000000,2,0,0,2
303020000,2,0,0,2
303040000,2,0,0,2
303060000,2,0,0,2
303080000,2,0,0,2
303100000,2,0,0,2
303120000,2,0,0,2
303140000,2,0,0,2
303160000,2,0,0,2
303180000,2,0,0,2
303200000,2,0,0,2
303220000,2,0,0,2
303240000,2,0,0,2
303260000,2,0,0,2
303280000,2,0,0,2
303300000,2,0,0,2
303320000,2,0,0,2
303340000,2,0,0,2
303360000,2,0,0,2
303380000,2,0,0,2
303400000,2,0,0,2
303420000,2,0,0,2
303440000,2,0,0,2
303460000,2,0,0,2
303480000,2,0,0,2
303500000,2,0,0,2
303520000,2,0,0,2
303540000,2,0,0,2
303560000,2,0,0,2
303580000,2,0,0,2
303600000,2,0,0,2
303620000,2,0,0,2
303640000,2,0,0,2
303660000,2,0,0,2
303680000,2,0,0,2
303700000,2,0,0,2
303720000,2,0,0,2
303740000,2,0,0,2
303760000,2,0,0,2
303780000,2,0,0,2
303800000,2,0,0,2
303820000,2,0,0,2
303840000,2,0,0,2
303860000,2,0,0,2
303880000,2,0,0,2
303900000,2,0,0,2
303920000,2,0,0,2
303940000,2,0,0,2
303960000,2,0,0,2
303967101,2,1,0,1
303980000,1,0,0,1
304000000,1,0,0,1
304020000,1,0,0,1
304040000,1,0,0,1
304060000,1,0,0,1
304080000,1,0,0,1
304100000,1,0,0,1
304120000,1,0,0,1
304140000,1,0,0,1
304160000,1,0,0,1
304180000,1,0,0,1
304200000,1,0,0,1
304220000,1,0,0,1
304240000,1,0,0,1
304260000,1,0,0,1
304280000,1,0,0,1
304300000,1,0,0,1
304320000,1,0,0,1
304340000,1,0,0,1
304360000,1,0,0,1
304380000,1,0,0,1
304400000,1,0,0,1
304420000,1,0,0,1
304440000,1,0,0,1
304460000,1,0,0,1
304480000,1,0,0,1
304500000,1,0,0,1
304520000,1,0,0,1
304540000,1,0,0,1
304560000,1,0,0,1
304580000,1,0,0,1
304600000,1,0,0,1
304620000,1,0,0,1
304640000,1,0,0,1
304660000,1,0,0,1
304680000,1,0,0,1
304700000,1,0,0,1
304720000,1,0,0,1
304740000,1,0,0,1
304760000,1,0,0,1
304780000,1,0,0,1
304800000,1,0,0,1
304820000,1,0,0,1
304840000,1,0,0,1
304860000,1,0,0,1
304880000,1,0,0,1
304900000,1,0,0,1
304920000,1,0,0,1
304940000,1,0,0,1
304960000,1,0,0,1
304980000,1,0,0,1
305000000,1,0,0,1
305020000,1,0,0,1
305040000,1,0,0,1
305060000,1,0,0,1
305080000,1,0,0,1
305100000,1,0,0,1
305120000,1,0,0,1
305140000,1,0,0,1
305160000,1,0,0,1
305180000,1,0,0,1
305200000,1,0,0,1
305220000,1,0,0,1
305240000,1,0,0,1
305260000,1,0,0,1
305280000,1,0,0,1
305300000,1,0,0,1
305320000,1,0,0,1
305340000,1,0,0,1
305360000,1,0,0,1
305380000,1,0,0,1
305400000,1,0,0,1
305420000,1,0,0,1
305440000,1,0,0,1
305460000,1,0,0,1
305480000,1,0,0,1
305500000,1,0,0,1
305520000,1,0,0,1
305540000,1,0,0,1
305560000,1,0,0,1
305580000,1,0,0,1
305600000,1,0,0,1
305620000,1,0,0,1
305640000,1,0,0,1
305660000,1,0,0,1
305680000,1,0,0,1
305700000,1,0,0,1
305720000,1,0,0,1
305740000,1,0,0,1
305760000,1,0,0,1
305780000,1,0,0,1
305800000,1,0,0,1
305820000,1,0,0,1
305840000,1,0,0,1
305860000,1,0,0,1
305880000,1,0,0,1
305900000,1,0,0,1
305920000,1,0,0,1
305940000,1,0,0,1
305960000,1,0,0,1
305980000,1,0,0,1
306000000,1,0,0,1
306020000,1,0,0,1
306040000,1,0,0,1
306060000,1,0,0,1
306080000,1,0,0,1
306100000,1,0,0,1
306120000,1,0,0,1
306140000,1,0,0,1
306160000,1,0,0,1
306180000,1,0,0,1
306200000,1,0,0,1
306220000,1,0,0,1
306240000,1,0,0,1
306260000,1,0,0,1
306280000,1,0,0,1
306300000,1,0,0,1
306320000,1,0,0,1
306340000,1,0,0,1
306360000,1,0,0,1
306380000,1,0,0,1
306400000,1,0,0,1
306420000,1,0,0,1
306440000,1,0,0,1
306460000,1,0,0,1
306480000,1,0,0,1
306500000,1,0,0,1
306520000,1,0,0,1
306540000,1,0,0,1
306560000,1,0,0,1
306580000,1,0,0,1
306600000,1,0,0,1
306620000,1,0,0,1
306640000,1,0,0,1
306660000,1,0,0,1
306680000,1,0,0,1
306700000,1,0,0,1
306720000,1,0,0,1
306740000,1,0,0,1
306760000,1,0,0,1
306780000,1,0,0,1
306800000,1,0,0,1
306820000,1,0,0,1
306840000,1,0,0,1
306860000,1,0,0,1
306880000,1,0,0,1
306900000,1,0,0,1
306920000,1,0,0,1
306940000,1,0,0,1
306960000,1,0,0,1
306980000,1,0,0,1
307000000,1,0,0,1
307020000,1,0,0,1
307040000,1,0,0,1
307060000,1,0,0,1
307080000,1,0,0,1
307100000,1,0,0,1
307120000,1,0,0,1
307140000,1,0,0,1
307160000,1,0,0,1
307180000,1,0,0,1
307200000,1,0,0,1
307220000,1,0,0,1
307240000,1,0,0,1
307260000,1,0,0,1
307280000,1,0,0,1
307300000,1,0,0,1
307320000,1,0,0,1
307340000,1,0,0,1
307360000,1,0,0,1
307380000,1,0,0,1
307400000,1,0,0,1
307420000,1,0,0,1
307440000,1,0,0,1
307460000,1,0,0,1
307480000,1,0,0,1
307500000,1,0,0,1
307520000,1,0,0,1
307540000,1,0,0,1
307560000,1,0,0,1
307580000,1,0,0,1
307600000,1,0,0,1
307620000,1,0,0,1
307640000,1,0,0,1
307660000,1,0,0,1
307680000,1,0,0,1
307700000,1,0,0,1
307720000,1,0,0,1
307740000,1,0,0,1
307760000,1,0,0,1
307780000,1,0,0,1
307800000,1,0,0,1
307820000,1,0,0,1
307840000,1,0,0,1
307860000,1,0,0,1
307880000,1,0,0,1
307900000,1,0,0,1
307920000,1,0,0,1
307940000,1,0,0,1
307960000,1,0,0,1
307980000,1,0,0,1
308000000,1,0,0,1
308020000,1,0,0,1
308040000,1,0,0,1
308060000,1,0,0,1
308080000,1,0,0,1
308100000,1,0,0,1
308120000,1,0,0,1
308140000,1,0,0,1
308160000,1,0,0,1
308180000,1,0,0,1
308200000,1,0,0,1
308220000,1,0,0,1
308240000,1,0,0,1
308260000,1,0,0,1
308280000,1,0,0,1
308300000,1,0,0,1
308320000,1,0,0,1
308340000,1,0,0,1
308360000,1,0,0,1
308380000,1,0,0,1
308400000,1,0,0,1
308420000,1,0,0,1
308440000,1,0,0,1
308460000,1,0,0,1
308480000,1,0,0,1
308500000,1,0,0,1
308520000,1,0,0,1
308540000,1,0,0,1
308560000,1,0,0,1
308580000,1,0,0,1
308600000,1,0,0,1
308620000,1,0,0,1
308640000,1,0,0,1
308660000,1,0,0,1
308680000,1,0,0,1
308700000,1,0,0,1
308720000,1,0,0,1
308740000,1,0,0,1
308760000,1,0,0,1
308780000,1,0,0,1
308800000,1,0,0,1
308820000,1,0,0,1
308840000,1,0,0,1
308860000,1,0,0,1
308880000,1,0,0,1
308900000,1,0,0,1
308920000,1,0,0,1
308940000,1,0,0,1
308960000,1,0,0,1
308980000,1,0,0,1
309000000,1,0,0,1
309020000,1,0,0,1
309040000,1,0,0,1
309060000,1,0,0,1
309080000,1,0,0,1
309100000,1,0,0,1
309120000,1,0,0,1
309140000,1,0,0,1
309160000,1,0,0,1
309180000,1,0,0,1
309200000,1,0,0,1
309220000,1,0,0,1
309240000,1,0,0,1
309260000,1,0,0,1
309280000,1,0,0,1
309300000,1,0,0,1
309320000,1,0,0,1
309340000,1,0,0,1
309360000,1,0,0,1
309380000,1,0,0,1
309400000,1,0,0,1
309420000,1,0,0,1
309440000,1,0,0,1
309460000,1,0,0,1
309480000,1,0,0,1
309500000,1,0,0,1
309520000,1,0,0,1
309540000,1,0,0,1
309560000,1,0,0,1
309580000,1,0,0,1
309600000,1,0,0,1
309620000,1,0,0,1
309640000,1,0,0,1
309660000,1,0,0,1
309680000,1,0,0,1
309700000,1,0,0,1
309720000,1,0,0,1
309740000,1,0,0,1
309760000,1,0,0,1
309780000,1,0,0,1
309800000,1,0,0,1
309820000,1,0,0,1
309840000,1,0,0,1
309860000,1,0,0,1
309880000,1,0,0,1
309900000,1,0,0,1
309920000,1,0,0,1
309940000,1,0,0,1
309960000,1,0,0,1
309980000,1,0,0,1
310000000,1,0,0,1
310020000,1,0,0,1
310040000,1,0,0,1
310060000,1,0,0,1
310080000,1,0,0,1
310100000,1,0,0,1
310120000,1,0,0,1
310140000,1,0,0,1
310160000,1,0,0,1
310180000,1,0,0,1
310200000,1,0,0,1
310220000,1,0,0,1
310240000,1,0,0,1
310260000,1,0,0,1
310280000,1,0,0,1
310300000,1,0,0,1
310320000,1,0,0,1
310340000,1,0,0,1
310360000,1,0,0,1
310380000,1,0,0,1
310400000,1,0,0,1
310420000,1,0,0,1
310440000,1,0,0,1
310460000,1,0,0,1
310480000,1,0,0,1
310500000,1,0,0,1
310520000,1,0,0,1
310540000,1,0,0,1
310560000,1,0,0,1
